slide_id,start_index,end_index
TCGA-15-1447-01Z-00-DX2.B37BDCDA-F6E7-45F3-9208-3E79DCED70F3,126550331,126557505
TCGA-06-0750-01Z-00-DX1.c20cc0a5-0514-4b58-a83e-e89b54d7fd59,126557505,126561550
TCGA-14-0786-01Z-00-DX2.9dd57cfe-f467-4796-a491-48b737a6248c,126561550,126577443
TCGA-14-1829-01Z-00-DX3.a694c100-ecef-41ad-9034-564de2b2a307,126577443,126591137
TCGA-06-0213-01Z-00-DX1.16219fe9-0be9-46b2-9190-02b981c4bc39,126591137,126601861
TCGA-02-0333-01Z-00-DX1.fe18103d-36ca-47bf-9ce7-b0e683f4decf,126601861,126615069
TCGA-81-5911-01Z-00-DX1.343731a3-b399-461e-aa3e-7b22e583a061,126615069,126616306
TCGA-06-0208-01Z-00-DX5.40d283d7-194d-454a-88de-8c1373696f73,126616306,126639306
TCGA-06-0208-01Z-00-DX6.f811b11c-b042-42cb-ba9f-81747fb15fde,126639306,126666843
TCGA-12-0822-01Z-00-DX4.930BEE6E-3E78-4C10-B63F-D97AA6731A12,126666843,126682655
TCGA-08-0244-01Z-00-DX1.37361959-E91D-4B2F-8AB5-A4ED4AEC3A6E,126682655,126684209
TCGA-08-0525-01Z-00-DX3.eab97530-6470-4a8d-a345-f0062b6bf2cd,126684209,126700851
TCGA-06-0184-01Z-00-DX1.aa1c8dbf-ae23-4f98-8b44-86bcbb24e839,126700851,126720388
TCGA-12-3652-01Z-00-DX1.BC31A966-8D64-4447-ACFE-1ED4BB95FEE6,126720388,126741331
TCGA-06-0154-01Z-00-DX3.3a5e8636-58fa-4fbf-b15d-a674d7195ffd,126741331,126746299
TCGA-14-1034-01Z-00-DX3.e0e02544-ae8a-476f-b380-dace7a3c6f2a,126746299,126764098
TCGA-06-0881-01Z-00-DX2.791dd92e-eaa1-474e-a63f-6df4b4f872b7,126764098,126765673
TCGA-06-0881-01Z-00-DX1.0051da3c-d88a-483d-ae4c-90fe378bf0c3,126765673,126768686
TCGA-06-0882-01Z-00-DX2.7ad706e3-002e-4e29-88a9-18953ba422bf,126768686,126769637
TCGA-06-0750-01Z-00-DX4.50267490-2584-49d8-81c5-07c89090145b,126769637,126771306
TCGA-06-0750-01Z-00-DX3.a8f15076-293c-4f54-b047-a32eaeccca11,126771306,126774530
TCGA-12-0780-01Z-00-DX3.6ecd72ef-2b14-4751-b8f7-f105049742dd,126774530,126787678
TCGA-14-1455-01Z-00-DX2.0cb23f34-d753-4c94-b495-51c602f192df,126787678,126791392
TCGA-06-0221-01Z-00-DX4.70dc7a1a-7a7e-4f4d-953b-5e01efdaab1e,126791392,126796551
TCGA-14-1829-01Z-00-DX6.b1abc69f-9d09-4d7c-8814-dc14a4d7fe0b,126796551,126804100
TCGA-06-0221-01Z-00-DX5.af8d73e4-58f1-4fb7-80dd-3d1e3a769874,126804100,126806837
TCGA-26-1438-01Z-00-DX1.3F76BFFC-4C10-40C4-98AE-15F24A8D5548,126806837,126825074
TCGA-12-0819-01Z-00-DX3.F5692549-B432-435C-A200-6622BF084F56,126825074,126832834
TCGA-06-0208-01Z-00-DX4.b377f84e-cc15-428c-8027-df259709bf38,126832834,126870135
TCGA-12-0822-01Z-00-DX1.461357D5-1C72-4B8B-A1B5-81C4D31352E4,126870135,126884480
TCGA-12-0822-01Z-00-DX5.DAB7AC20-113B-4B0F-8FE9-8581497468C0,126884480,126900067
TCGA-26-5134-01Z-00-DX1.0498BB2B-7FA9-4DA8-8308-0AE4CBE3F8CB,126900067,126915076
TCGA-02-0439-01Z-00-DX3.4F0C70A8-08DE-41F0-AE10-160F250D5783,126915076,126926527
TCGA-06-0154-01Z-00-DX4.6fda0714-6fd5-4955-ba9d-38681d19d4b6,126926527,126929180
TCGA-12-1599-01Z-00-DX3.8833F97C-5897-41E4-8FE3-A98C16BB1C0C,126929180,126933065
TCGA-12-1599-01Z-00-DX2.1DA64E85-0826-4143-AD26-A98E06851B87,126933065,126967018
TCGA-14-1829-01Z-00-DX2.2c324a98-97a7-4c0e-ab48-f28d3a83170f,126967018,126979733
TCGA-14-1829-01Z-00-DX7.7cd4194a-15b5-4d94-a564-d35655c3e34f,126979733,126997656
TCGA-14-1829-01Z-00-DX4.45034413-612f-49b8-9ec1-251e9b18bab1,126997656,127017132
TCGA-12-1600-01Z-00-DX1.3B8D681B-0DF9-447D-AD30-B8BA5ACE264C,127017132,127025282
TCGA-RR-A6KB-01Z-00-DX1.90E22C0F-CA68-4EEB-BB13-2DD67C895A94,127025282,127043913
TCGA-19-5954-01Z-00-DX1.b2e11be4-3f71-4d05-9405-c41dee3fc5b5,127043913,127070270
TCGA-02-0321-01Z-00-DX2.D25B4964-AF94-46A5-8035-C98A61D387C8,127070270,127076646
TCGA-08-0511-01Z-00-DX1.D3DD762E-5B8C-47BB-8E12-1C4076BE21D3,127076646,127098730
TCGA-06-0213-01Z-00-DX5.09126b9a-a487-4a3e-ad6c-935a2786ce47,127098730,127102309
TCGA-02-0333-01Z-00-DX2.2163628B-0639-46D6-9587-060955EF1031,127102309,127116053
TCGA-15-1446-01Z-00-DX1.24894196-502d-4fc4-a1dc-2a3dc1fcbfba,127116053,127131529
TCGA-06-0213-01Z-00-DX4.2e849308-80d0-4cd1-92c2-8649c790095c,127131529,127132542
TCGA-06-0208-01Z-00-DX3.99d68d3a-5884-4eb8-bdee-8ed1bc08bc61,127132542,127156522
TCGA-06-0208-01Z-00-DX2.7578ffcb-f02a-41dd-8456-71f333407a6d,127156522,127177682
TCGA-19-2621-01Z-00-DX1.bfcead70-24b9-469b-bcfa-ccaf128b7486,127177682,127179963
TCGA-08-0525-01Z-00-DX4.bb5894c0-c460-4cf0-899b-420f27864cde,127179963,127192696
TCGA-12-3652-01Z-00-DX2.B207316E-77EB-4827-96C6-59BEBD2CFD9F,127192696,127212362
TCGA-02-0024-01Z-00-DX1.d4cec60d-e2b6-41d1-92af-2d24f15b03a9,127212362,127216806
TCGA-02-0439-01Z-00-DX2.0d915642-436c-4502-9719-c9da3319c0fb,127216806,127229814
TCGA-06-0154-01Z-00-DX2.5d908d2e-08ba-4ae0-bb0e-34472a5ed4b3,127229814,127238319
TCGA-06-0882-01Z-00-DX1.90e658c5-a34f-435e-972f-938ea89d0a6b,127238319,127242201
TCGA-19-0963-01Z-00-DX1.07b0dd9e-f185-4e58-a564-d94b937f105d,127242201,127242613
TCGA-N5-A4RM-01Z-00-DX1.8FB1D437-C61C-46A3-8EF8-247B4261B718,127242613,127264253
TCGA-N5-A4RN-01Z-00-DX1.3C7D1446-F9CF-470B-B5ED-A4A7DF564D18,127264253,127280629
TCGA-N7-A59B-01Z-00-DX1.D8BE1C60-BBB1-4A6C-8EB3-1453D29EAC42,127280629,127293939
TCGA-N5-A4RV-01Z-00-DX1.96D6BADC-B0A0-473C-9D7A-8458789C16B8,127293939,127306279
TCGA-QM-A5NM-01Z-00-DX1.B4B9A4C5-AB04-4302-9C17-A7A88CEED873,127306279,127315421
TCGA-N5-A59E-01Z-00-DX1.D8A42938-3B45-46AF-981A-53C618A6EC74,127315421,127336237
TCGA-N5-A59F-01Z-00-DX2.DE0D67D3-439E-401D-81CA-8D25FA8A3466,127336237,127371210
TCGA-N5-A4RT-01Z-00-DX2.48015BD4-1202-443B-96C8-934A9C77309D,127371210,127385260
TCGA-NA-A4R1-01Z-00-DX2.362E9E9F-0225-4189-8E45-B96BE2340415,127385260,127410266
TCGA-ND-A4WC-01Z-00-DX3.C9E15FCA-65BA-4F46-B9FF-320C021FE76C,127410266,127431480
TCGA-N5-A4RF-01Z-00-DX1.E91A00EF-9CD5-41D6-8EF6-D8C147E080D8,127431480,127445965
TCGA-ND-A4WA-01Z-00-DX1.747FD9FF-B6FF-4108-8EFC-BC8898E4FAA5,127445965,127473080
TCGA-ND-A4WA-01Z-00-DX3.A4F9ADC0-021F-4579-8CF7-7EFFA49CCA4C,127473080,127496669
TCGA-N8-A4PQ-01Z-00-DX1.ADA7FB4A-BE7D-4638-8C67-6078B3B6E431,127496669,127508674
TCGA-N7-A4Y8-01Z-00-DX3.A444534B-CC40-400C-92C2-B3003BA2D8B8,127508674,127535897
TCGA-ND-A4W6-01Z-00-DX1.05AE2CC4-CCB7-4C26-8031-23018FC4919E,127535897,127560451
TCGA-N6-A4V9-01Z-00-DX1.5E294AB9-44B9-4207-B8D5-41D8C5BF3326,127560451,127587484
TCGA-NA-A4R0-01Z-00-DX1.76E2E632-B869-4F1B-A03B-BE00E303B6FE,127587484,127617763
TCGA-N5-A4RT-01Z-00-DX1.D8442398-1D66-4439-8F24-A5833EB46F72,127617763,127645239
TCGA-ND-A4W6-01Z-00-DX4.5F16BF71-71E6-46D2-BE61-300268E4B710,127645239,127656612
TCGA-N8-A4PN-01Z-00-DX4.4E5C6562-85D0-45E3-AD6A-3C129A18B3E8,127656612,127676806
TCGA-N8-A4PN-01Z-00-DX3.910926E1-09EF-47F0-99CA-C5EEEFB18866,127676806,127698803
TCGA-NA-A4QX-01Z-00-DX1.3B96FAE9-A546-4157-9DE6-E6E8C4CEC941,127698803,127715178
TCGA-N5-A4R8-01Z-00-DX1.1E2F2A7A-9807-404D-B563-5E9BF8530E1E,127715178,127733972
TCGA-NG-A4VW-01Z-00-DX2.F21D5CCC-A5FE-4972-AAFC-32966AB658DC,127733972,127781004
TCGA-QN-A5NN-01Z-00-DX2.0FE8A3DA-ABAD-4517-9D4E-E64E927C50F4,127781004,127801436
TCGA-QN-A5NN-01Z-00-DX4.AB57D943-2A7C-46E8-AD24-94E36B9A836A,127801436,127829885
TCGA-N6-A4VC-01Z-00-DX1.18468117-C130-4E03-84DA-774F4BEB7DFC,127829885,127854251
TCGA-NG-A4VU-01Z-00-DX2.5A4EB668-1F2D-4B8B-B223-81B77C35CF13,127854251,127884630
TCGA-N5-A4RJ-01Z-00-DX1.4E355249-9DF9-41F3-A94E-5C04B6425337,127884630,127903980
TCGA-N9-A4Q3-01Z-00-DX1.B9E5BC01-25DD-4725-9B10-811A636E2402,127903980,127911438
TCGA-N8-A4PL-01Z-00-DX1.34181D81-E843-4543-AEB3-31D893282134,127911438,127930469
TCGA-N7-A4Y8-01Z-00-DX4.94589553-78C5-414A-92C9-78EAE3375F37,127930469,127960923
TCGA-N5-A59F-01Z-00-DX1.9DA5BE76-078C-44F9-B562-0CF5BF8AEB9D,127960923,127992363
TCGA-ND-A4W6-01Z-00-DX2.6C2B0FF1-4DC6-425C-844F-6BDD4C658451,127992363,128021080
TCGA-N9-A4Q4-01Z-00-DX1.16E8D41B-34B2-4382-BA3E-2601FF91839C,128021080,128027828
TCGA-N5-A4RD-01Z-00-DX1.2844A70E-7C13-4FA0-910A-08BB1942F375,128027828,128049362
TCGA-N8-A4PO-01Z-00-DX1.D73029FC-ADE9-4FA3-BE96-514C8A77DD33,128049362,128073341
TCGA-N7-A4Y5-01Z-00-DX2.BCCAC6B0-7FAF-4C70-A446-7905FFE4F4BA,128073341,128105943
TCGA-N7-A4Y5-01Z-00-DX1.D62099BE-7AD6-4350-BBC3-95901B839BC4,128105943,128132867
TCGA-N9-A4Q7-01Z-00-DX1.1CFC484F-0B47-4767-9F38-17B174B022AC,128132867,128144648
TCGA-NA-A4QW-01Z-00-DX1.37801BA0-624E-47FB-99ED-219D4F22E36C,128144648,128166920
TCGA-QR-A70O-01Z-00-DX1.84206C93-EEBF-4B19-BF1C-B265357F1038,128166920,128176350
TCGA-PR-A5PF-01Z-00-DX1.918969AF-5501-44F8-9A26-326B2E66D200,128176350,128195513
TCGA-RW-A689-01Z-00-DX1.44954AA0-C636-43DB-B9C9-A56E47828014,128195513,128220364
TCGA-WB-A819-01Z-00-DX1.882700EF-4BE0-413A-ADFE-5D7740561395,128220364,128226223
TCGA-S7-A7X2-01Z-00-DX2.369D5ECC-F3F0-463E-8812-D977F188BE67,128226223,128240515
TCGA-QR-A7IN-01Z-00-DX2.E21ADFFC-4675-488F-9DA8-F7742B457798,128240515,128258834
TCGA-P7-A5NX-01Z-00-DX1.734991F8-879F-474E-8959-4C1046F7C514,128258834,128274112
TCGA-WB-A81P-01Z-00-DX1.585BDAA6-F407-4F73-8FC4-F37CDB2629F2,128274112,128284097
TCGA-S7-A7WW-01Z-00-DX1.E344CA65-0F75-4604-8858-0130B3BEE24B,128284097,128317003
TCGA-WB-A821-01Z-00-DX1.FB59B9B8-A79A-44A9-A484-DE6FA8E90107,128317003,128334412
TCGA-QT-A5XN-01Z-00-DX1.5AEB161E-D6C4-48E3-93E0-CC3CA7353023,128334412,128363877
TCGA-QR-A70P-01Z-00-DX1.F2C52E40-9CC8-4051-B5AB-56752F16DADD,128363877,128381342
TCGA-WB-A80V-01Z-00-DX1.D2DC4C1F-D969-4D93-BA0D-2262D8A99611,128381342,128406268
TCGA-QR-A70D-01Z-00-DX1.21B73BD4-3A6A-4368-953A-C07ECED7B4B6,128406268,128423274
TCGA-QR-A70R-01Z-00-DX1.45E63C3C-F1B5-451D-865B-38421ADF7E32,128423274,128434170
TCGA-QR-A70V-01Z-00-DX1.DFE69CED-F7FC-4316-AB10-C7A73B6C15D8,128434170,128445532
TCGA-QR-A6GT-01Z-00-DX1.83E5BD73-C59B-4BD9-9774-C62AAF62C632,128445532,128460878
TCGA-SR-A6MY-01Z-00-DX1.19C4D4F9-C702-4DBF-9038-3BB72513C542,128460878,128477543
TCGA-WB-A820-01Z-00-DX1.D6CEEFAA-EBC7-4395-B4EA-D3CC30C59A7C,128477543,128505373
TCGA-SH-A7BH-01Z-00-DX1.5341A643-1358-4D60-9CB7-8252B5D7E2AC,128505373,128515410
TCGA-SC-A6LM-01Z-00-DX2.C1D6F813-9E5B-4AF2-B579-2DF46384C098,128515410,128522640
TCGA-TS-A7P7-01Z-00-DX1.0EDCAFAC-38E5-4521-A0E3-25DD79FDBF26,128522640,128542818
TCGA-UT-A97Y-01Z-00-DX1.19376AE8-F20F-49A8-BD6C-3998FD71628E,128542818,128559730
TCGA-SC-A6LM-01Z-00-DX1.FE4FD258-4B18-4A9C-84DC-A9940CBCF0B9,128559730,128567203
TCGA-SH-A9CT-01Z-00-DX1.B89F48C7-DB0F-4D4F-8731-A59AC2511F7A,128567203,128592637
TCGA-TS-A8AV-01Z-00-DX1.39EFD486-8628-4C10-8D28-4AABE6BB661A,128592637,128597924
TCGA-3H-AB3U-01Z-00-DX1.D051FA12-C938-47C8-B540-89DA42D9610A,128597924,128604238
TCGA-ZN-A9VV-01Z-00-DX1.EA8BD141-90F1-47C9-B97E-65EEDF7613BE,128604238,128623861
TCGA-SH-A9CU-01Z-00-DX1.CFB41962-652B-424B-83F9-5430F2BCE895,128623861,128648799
TCGA-3H-AB3U-01Z-00-DX2.E66C5B39-8F58-44E0-BC1B-5688CF0B03A0,128648799,128653423
TCGA-3U-A98D-01Z-00-DX1.3CADC856-EEB0-410E-9881-B8188B91110D,128653423,128709242
TCGA-ZN-A9VQ-01Z-00-DX1.EB537816-420D-4DE6-990D-22A55226FBD5,128709242,128721898
TCGA-MQ-A6BQ-01Z-00-DX1.72BF21E4-17D6-436B-AAD9-7960342894F4,128721898,128727421
TCGA-LK-A4NZ-01Z-00-DX1.8A842571-2333-4957-A88F-EFBBA763830C,128727421,128741790
TCGA-TS-A7P3-01Z-00-DX1.BE9B8EB9-9680-4F07-8248-5BE552C6AC9A,128741790,128756401
TCGA-LK-A4NY-01Z-00-DX1.4967FC6B-411E-4447-B114-A64F164B0E04,128756401,128777633
TCGA-UD-AAC5-01Z-00-DX1.753D74E9-45EF-48F6-9F34-F4D8A3DE8AC6,128777633,128784688
TCGA-TS-A8AY-01Z-00-DX1.EC2F69B8-D46B-45FA-8CE2-D6512EF19E02,128784688,128799811
TCGA-3H-AB3L-01Z-00-DX1.AED33A7B-EEED-468B-8892-2B7F338C5471,128799811,128803253
TCGA-ZN-A9VU-01Z-00-DX1.05957B52-B0F0-45BC-AE2E-821F257E1BD5,128803253,128823753
TCGA-SH-A7BC-01Z-00-DX1.FFC2EAE3-6C71-4702-9CC1-1C2471149E9A,128823753,128841525
TCGA-UD-AABY-01Z-00-DX1.17CE3A58-EF84-424F-8BD0-7E0C2B93B901,128841525,128844447
TCGA-NQ-A57I-01Z-00-DX1.274B053D-5E9D-4D31-8C1E-C036EB56BBC7,128844447,128844947
TCGA-TS-A7P1-01Z-00-DX1.7820F2FA-E75B-47D5-A2FF-1246A234FB1D,128844947,128857164
TCGA-SC-AA5Z-01Z-00-DX1.78B57359-29FE-418E-B5AB-750CF6687579,128857164,128873975
TCGA-UD-AAC1-01Z-00-DX1.787A89D0-C918-43CF-9D1B-80DB1686BA21,128873975,128894767
TCGA-MQ-A6BN-01Z-00-DX1.6DA0AD03-A9F5-4F77-B9F6-C5CD4904975B,128894767,128895004
TCGA-3H-AB3S-01Z-00-DX3.BC2DBEEA-1C7C-41AD-97D4-92FBF0483200,128895004,128903881
TCGA-LK-A4NW-01Z-00-DX1.0A16E20B-1CFA-43B4-9C95-43BCFA6EC6A4,128903881,128938607
TCGA-3H-AB3S-01Z-00-DX2.943D90C4-82AC-4ECE-982A-E4DFF72B03BB,128938607,128946507
TCGA-3U-A98F-01Z-00-DX1.4D2C4E75-7D1A-40C3-AD67-BB5789EC9FB2,128946507,128963563
TCGA-UD-AAC4-01Z-00-DX1.3485484D-1085-4FD5-B60E-FB3927BA0853,128963563,128976937
TCGA-SC-A6LN-01Z-00-DX1.379BF588-5A65-4BF8-84CF-5136085D8A47,128976937,129002838
TCGA-MQ-A6BS-01Z-00-DX1.B70332BE-BF97-45E5-B835-5158983ED6B5,129002838,129012849
TCGA-YS-AA4M-01Z-00-DX1.01220286-CBBD-410C-839C-83BFAF957A44,129012849,129021936
TCGA-TS-A7OU-01Z-00-DX1.5761F431-1E4C-4093-8FBA-EF79925D1B4C,129021936,129046030
TCGA-3U-A98H-01Z-00-DX1.CE8066E4-A543-445D-84D9-819C8C0922CB,129046030,129063165
TCGA-TS-A8AS-01Z-00-DX1.4278D910-79C3-44AB-A2A0-5B7CE54D64CB,129063165,129068448
TCGA-LK-A4O2-01Z-00-DX1.3CE365F3-3A3C-44A6-AEB9-ED8027459770,129068448,129090594
TCGA-UD-AAC6-01Z-00-DX1.56D04FBC-2F26-4679-A597-C036E9CEDB37,129090594,129099409
TCGA-TS-A8AF-01Z-00-DX1.B3F310A9-EA42-4B82-BC54-80839B324008,129099409,129106305
TCGA-SC-A6LR-01Z-00-DX1.39A8C601-6445-4D04-B939-D5B860E558DD,129106305,129120637
TCGA-UT-A88G-01Z-00-DX1.AF4DD793-5603-4E9E-94D3-D8E30FAE4281,129120637,129124530
TCGA-UT-A88C-01Z-00-DX4.70BC2CAA-E576-4D03-B996-B67F6ABDA950,129124530,129138694
TCGA-UT-A88C-01Z-00-DX2.941278A1-EB79-4363-937F-6DB9B702510F,129138694,129164613
TCGA-LK-A4O5-01Z-00-DX1.826C5B0C-5F02-494E-8CB3-02E5DEAACCBC,129164613,129173416
TCGA-MQ-A6BL-01Z-00-DX1.739C3B7A-6A6F-4EDA-9DC4-47ABD8634EAA,129173416,129179126
TCGA-UT-A88D-01Z-00-DX1.45ED3296-2618-4CC3-BE69-78B0B097162C,129179126,129184085
TCGA-UT-A88D-01Z-00-DX3.11C557F2-220F-4200-8003-90CAFCD5E1FC,129184085,129188618
TCGA-UT-A88D-01Z-00-DX2.AE0B6725-767E-4E45-A34D-3BC8F1CBE923,129188618,129191972
TCGA-LK-A4O7-01Z-00-DX1.C097DA83-39E4-468C-98CB-8F7D8802E7D5,129191972,129201612
TCGA-3H-AB3O-01Z-00-DX1.1458D00A-B6D7-4154-B149-9F16AE5CFFC0,129201612,129221265
TCGA-TS-A7OY-01Z-00-DX1.55585B4A-A419-42EF-80CF-ADD1A51854F1,129221265,129233875
TCGA-SC-A6LQ-01Z-00-DX1.7DDA24D0-B0C9-4CAB-9991-092DBD33DC5B,129233875,129248287
TCGA-NQ-A638-01Z-00-DX1.BBE8E433-E9CF-4D03-81AF-66D4EE33D51F,129248287,129253368
TCGA-SH-A7BD-01Z-00-DX1.9411F2E8-F569-46B2-86AC-EE4FCC459738,129253368,129266579
TCGA-TS-A7P8-01Z-00-DX1.25E9AFA9-6C12-4F18-BE79-2F4F19887ECD,129266579,129278305
TCGA-UT-A88C-01Z-00-DX3.A761E40B-50C2-4157-BE06-52095FD4FAF6,129278305,129285967
TCGA-3H-AB3X-01Z-00-DX1.1EF5CB2E-61DF-4BB3-903C-D5F6488DE985,129285967,129286855
TCGA-3H-AB3S-01Z-00-DX1.B3743D6A-2DCC-46D5-9058-619F85B84138,129286855,129296256
TCGA-LK-A4O4-01Z-00-DX1.A4452851-1EB2-4F3D-AC95-8A532DF87B5D,129296256,129322580
TCGA-YS-A95B-01Z-00-DX1.95D754B0-A70F-478E-AE2B-5663A4DD0CF2,129322580,129327956
TCGA-TS-A7P6-01Z-00-DX1.0C2B22D5-27C7-4A7E-80B3-F2E7CC26CA01,129327956,129336849
TCGA-ZN-A9VO-01Z-00-DX1.6CE41901-D74E-404F-89D3-7DDB97378854,129336849,129358930
TCGA-UT-A88E-01Z-00-DX3.B727FAE0-4562-4976-A896-6DAB791045AE,129358930,129368365
TCGA-UT-A88E-01Z-00-DX1.D4C533DB-FC2C-4E07-BC29-2C262E70FF96,129368365,129375119
TCGA-UT-A88E-01Z-00-DX2.CC3E0AEE-61DE-46E0-B5B5-3387EC9A757C,129375119,129379206
TCGA-TS-A8AI-01Z-00-DX1.68C1CAA9-FCF0-42C5-8C6A-A382CD2252BF,129379206,129387534
TCGA-UD-AABZ-01Z-00-DX1.1F9761D0-1133-403D-B113-B04A0FFD4527,129387534,129391518
TCGA-3U-A98J-01Z-00-DX1.4594931A-DC81-4CD1-852C-DD9A5730111A,129391518,129421274
TCGA-UT-A88G-01Z-00-DX2.3EA01D0E-2A35-4284-8C43-7E1710C3A297,129421274,129428134
TCGA-UT-A88C-01Z-00-DX1.A3206848-4B03-49CB-AF3C-720272E97AEE,129428134,129441089
TCGA-LK-A4O6-01Z-00-DX1.A6158ECE-9C14-43DD-BF04-EA36CD68C57B,129441089,129453938
TCGA-SC-A6LP-01Z-00-DX1.F0FFC261-1A10-4B09-84BD-6C056C9B9262,129453938,129478033
TCGA-3U-A98E-01Z-00-DX1.9A2C6D9A-9753-411E-8E05-22D381312CED,129478033,129488311
TCGA-TS-A7P0-01Z-00-DX1.6CC0800C-C45C-4F50-B201-3975EBFD7970,129488311,129496051
TCGA-TS-A7OZ-01Z-00-DX1.F295DAAC-AD14-4B71-AFCE-4756D179811E,129496051,129524575
TCGA-3H-AB3M-01Z-00-DX1.9CD8A3B1-0F0F-418C-B54F-CBA22BB19469,129524575,129525754
TCGA-YS-A95C-01Z-00-DX1.FCAE7A66-7E0C-4406-BBF3-E938EB196875,129525754,129542331
TCGA-3U-A98G-01Z-00-DX1.5315FC96-F850-44EA-8480-04EDD64B1BAF,129542331,129561047
TCGA-TS-A7PB-01Z-00-DX1.1A1BCC79-0CE1-4CFB-B362-FDB766885FEE,129561047,129568517
TCGA-55-1592-01Z-00-DX1.ee15e261-2f9c-4a93-a19f-27cb1c3bae15,129568517,129576457
TCGA-38-4631-01Z-00-DX1.5e0c873a-9c4c-4e0b-bf2e-e3cd8b760761,129576457,129582403
TCGA-49-6742-01Z-00-DX2.2c6b4df0-867d-40c5-8bee-14e2d219224b,129582403,129619965
TCGA-95-7043-01Z-00-DX1.AE0FD8AA-9B88-45FE-B247-402BED1285EF,129619965,129630579
TCGA-49-6742-01Z-00-DX4.a11201e1-9eeb-40ea-9c88-28de847ef7d8,129630579,129670721
TCGA-49-6742-01Z-00-DX5.74539ee6-0ac6-4663-89f1-c6a74a59a4cb,129670721,129708051
TCGA-49-6742-01Z-00-DX1.23e8883f-0ecc-4359-a8b5-75d49f43a08b,129708051,129740296
TCGA-49-6742-01Z-00-DX3.789aa445-e63f-4e6e-900a-0f47f44af6b7,129740296,129774478
TCGA-55-7726-01Z-00-DX1.37df197b-d4fb-41c4-ac6a-72dbaa31027b,129774478,129776475
TCGA-05-4245-01Z-00-DX1.36ff5403-d4bb-4415-b2c5-7c750d655cde,129776475,129778406
TCGA-D8-A1XV-01Z-00-DX1.D0D78B02-2A0D-4107-8083-D2FE1D3F1207,129778406,129790750
TCGA-A2-A0D4-01Z-00-DX1.35E43827-DABC-4685-A62A-333672923349,129790750,129801931
TCGA-B6-A0WV-01Z-00-DX1.A8B9E114-A8CF-4389-B47C-2E1B842F7FF9,129801931,129820460
TCGA-C8-A134-01Z-00-DX1.78D10BCC-98B3-4587-897D-3E27DA28D2EB,129820460,129829204
TCGA-E2-A1LE-01Z-00-DX1.22856B2A-FBAA-4530-AEEC-E8F77BDA7F7F,129829204,129841932
TCGA-E9-A1NA-01Z-00-DX1.2A2FE8BB-621E-43A2-8449-F8FE730C0487,129841932,129847668
TCGA-A2-A0CO-01Z-00-DX1.B191DADE-7DEA-4575-AED7-1C52BE15B8D5,129847668,129859264
TCGA-D8-A1XB-01Z-00-DX1.DA8E2FA4-DBBA-4157-8052-B90FB3BB58F1,129859264,129874137
TCGA-A8-A06P-01Z-00-DX1.37660D0F-1595-43C5-9D30-58D6CB93B52C,129874137,129876848
TCGA-AN-A0FD-01Z-00-DX1.8970DBBA-7D43-4C2E-B14A-6D21F1EF3425,129876848,129881699
TCGA-A8-A09T-01Z-00-DX1.4183BBA4-AF11-4602-9EC2-35083C34A393,129881699,129883911
TCGA-E2-A1IO-01Z-00-DX1.C812D02F-3B40-496B-9EF5-7F68ADE64962,129883911,129892552
TCGA-A1-A0SN-01Z-00-DX1.5E9B85AE-AFB7-41DC-8A1B-BD6DA39B6540,129892552,129902772
TCGA-BH-A0BM-01Z-00-DX1.8BD324F2-60F5-4F59-AF2D-533A5FB230BF,129902772,129908760
TCGA-D8-A1JG-01Z-00-DX1.BA6D5CC7-3A9B-4D17-A86A-B159D345A216,129908760,129930690
TCGA-AC-A2FF-01Z-00-DX1.012DAC86-E05C-44FA-81C2-FE4C754F409C,129930690,129944723
TCGA-B6-A0RM-01Z-00-DX1.31DE3E32-7996-4D30-BB5F-72C94409C940,129944723,129960536
TCGA-OL-A66K-01Z-00-DX1.C1DC85F1-4FAE-4411-9886-11DCB5E70CC3,129960536,129977836
TCGA-AC-A4ZE-01Z-00-DX1.A9BB4DBC-4314-4A77-AA1C-0882DBC370F1,129977836,129978964
TCGA-BH-A0BW-01Z-00-DX1.39B0C363-46A2-4FFB-B1C5-C054A86F4A25,129978964,129997161
TCGA-AR-A0TW-01Z-00-DX1.0C1EAE07-6BA6-4908-89E1-0133F3640174,129997161,130026958
TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C,130026958,130036810
TCGA-A8-A0A2-01Z-00-DX1.47BCDF13-1065-466A-B7CB-F91F5EAD7D91,130036810,130039119
TCGA-A2-A3XX-01Z-00-DX1.03C6D70F-2833-4E97-91B7-DE70CD083D92,130039119,130049330
TCGA-A8-A095-01Z-00-DX1.97072E53-7323-4836-9D58-22B7C346A7CE,130049330,130050959
TCGA-A2-A0ET-01Z-00-DX1.41E86BB9-EA52-4615-94E7-0F09DDB094F4,130050959,130065025
TCGA-C8-A12V-01Z-00-DX1.84B29360-B87B-4648-A697-B6610336C2BB,130065025,130082521
TCGA-E9-A5UP-01Z-00-DX1.135466CC-601C-48B2-935D-42F8D7C4CDF7,130082521,130089467
TCGA-E2-A1B1-01Z-00-DX1.7C8DF153-B09B-44C7-87B8-14591E319354,130089467,130096014
TCGA-C8-A1HN-01Z-00-DX1.7EBBEAB1-EBB7-456F-8848-AFE2263242B7,130096014,130104887
